"1","2","3","4","5","6","7","8","Metabolite"
0.125046545188572,0.124544631975451,0.125819020637481,0.125342947457141,0.124795987014591,0.124815238517024,0.124344090450087,0.125291538759652,"s1_t1"
0.125034221624333,0.124671253870994,0.125589729580593,0.125247822762581,0.124853223833252,0.124867145545684,0.124525787247497,0.125210815535065,"s1_t2"
0.125034293637384,0.124670872733289,0.125590332131393,0.125248122410935,0.124853080163997,0.124867019467344,0.124525201539425,0.125211077916233,"s1_t3"
0.125034905676418,0.124667302930283,0.125596134264006,0.125250905035203,0.124851683766497,0.124865784032697,0.124519783979494,0.125213500315401,"s1_t4"
0.125027311117671,0.124741516635868,0.125462677400113,0.125195009605958,0.124884925828535,0.124895887768133,0.124626690073627,0.125165981570096,"s1_t5"
0.125032044735074,0.124694605995987,0.125547204863513,0.125230315039491,0.124863858935423,0.124876802236891,0.124559187529824,0.125195980663797,"s1_t6"
0.125036694403027,0.124650910087094,0.125625337141898,0.125263292867393,0.12484443292153,0.124859231665811,0.124496043495189,0.125224057418057,"s1_t7"
0.12502322953632,0.124787683999845,0.125378050471458,0.125160481167245,0.124906134100862,0.124915170476219,0.124692474475466,0.125136775772583,"s1_t8"
0.125021161471227,0.124807756394137,0.125341989950365,0.125145357955697,0.124915113568309,0.124923300389026,0.1247214045639,0.125123915707339,"s1_t9"
0.125034778916366,0.12467256655025,0.1255856419231,0.125247095578988,0.124854380689995,0.124868276506585,0.124526902954138,0.125210356880577,"s1_t10"
0.125056719926551,0.124438395812213,0.126011817623139,0.125422690042182,0.124747832204885,0.124771552194892,0.124191820782515,0.125359171413623,"s1_t11"
0.125061545843148,0.124387998464281,0.126103279194785,0.125460519683144,0.124724986918187,0.124750825844918,0.124119588311098,0.125391255740439,"s1_t12"
0.125056342177072,0.12444081545181,0.12600779586417,0.125420816452768,0.124748810146931,0.124772423330337,0.124195447780027,0.125357548796884,"s1_t13"
0.125067887096767,0.124318216012822,0.126230778241867,0.125512768903218,0.124693075417359,0.124721834932745,0.124019948395024,0.125435491000197,"s1_t14"
0.12506798987106,0.124315096105628,0.126236932754568,0.125515035417293,0.124691500763764,0.124720383613134,0.12401569345568,0.125437368018873,"s1_t15"
0.125074767487695,0.124246971400985,0.126359925304996,0.125566270328305,0.124660827081819,0.124692583991337,0.12391777404048,0.125480880364384,"s1_t16"
0.125077599534167,0.124215424839267,0.126417652156948,0.125589876853524,0.124646372823572,0.124679448736526,0.123872766952356,0.12550085810364,"s1_t17"
0.125071763330971,0.124276724162294,0.126306322430322,0.125543876343532,0.124674187921441,0.124704687928149,0.123960586277642,0.125461851605649,"s1_t18"
0.125066135427901,0.124341682204805,0.12618694753496,0.12549534482024,0.124704118354106,0.124731911018316,0.12405303305966,0.125420827580013,"s1_t19"
0.125061036608107,0.124398294383868,0.126083398612812,0.125452973533225,0.124730044831663,0.124755470555948,0.124133815590608,0.125384965883769,"s1_t20"
0.125051460257065,0.124488644295297,0.125921744378056,0.125384803692564,0.124770241318148,0.124791827953571,0.124264343208075,0.125326934897224,"s1_t21"
0.125057720859889,0.12442356602421,0.12603977567114,0.125433664771775,0.124740764546123,0.124765088188694,0.124171038064351,0.125368381873817,"s1_t22"
0.125048584969843,0.124515349969537,0.125874077733924,0.125364635299506,0.124782086799098,0.124802538067742,0.124302971024836,0.125309756135513,"s1_t23"
0.125051212443218,0.124488748914286,0.125922151878161,0.125384633822413,0.124770094075947,0.124791666686563,0.124264756311949,0.125326735867463,"s1_t24"
0.125041753834119,0.124585288815579,0.125747489150597,0.125312085400739,0.124813680780021,0.124831186549822,0.124403359145363,0.125265156323761,"s1_t25"
0.125041739385146,0.124585354233006,0.12574739058666,0.125312033246422,0.124813703634052,0.124831206404561,0.124403462280785,0.125265110229367,"s1_t26"
0.125032137150013,0.12468237835594,0.125572092969563,0.125239083814992,0.124857430131943,0.124870842435142,0.124542866849137,0.125203168293269,"s1_t27"
0.125032746887649,0.124677361669362,0.125580873206712,0.125242899031371,0.124855262150831,0.124868890314385,0.124535532864402,0.125206433875287,"s1_t28"
0.125038864314154,0.12461797709376,0.125687563312151,0.125287640475107,0.124828695888188,0.124844837230101,0.124449942122665,0.125244479563874,"s1_t29"
0.125058545916122,0.124410001725927,0.126065584619571,0.125443663380843,0.124734228473124,0.124759104163999,0.12415211905653,0.125376752663886,"s1_t30"
0.125060814273522,0.124383718456558,0.126113910238522,0.125463295984302,0.124722111395118,0.124748082373763,0.124114721075804,0.12539334620241,"s1_t31"
0.12505064831575,0.124490895257263,0.125919160142736,0.125382883554007,0.12477077417302,0.12479224316589,0.124268226591593,0.12532516879974,"s1_t32"
0.125025510067222,0.124750201172759,0.125449345111818,0.125188120798915,0.124888067180398,0.124898624384652,0.12464021630342,0.125159914980816,"s1_t33"
0.125031293126996,0.124690338651255,0.125557856100355,0.125233075041117,0.12486097273757,0.124874048674246,0.124554362111382,0.125198053557079,"s1_t34"
0.125023074661138,0.124776868749043,0.1254006571391,0.125168146451299,0.124900253903122,0.124909695722427,0.12467830167261,0.125143001701262,"s1_t35"
0.125031360358836,0.124694818175024,0.125548486008289,0.125229901346756,0.12486341099041,0.124876318501524,0.124560228248894,0.125195476370266,"s1_t36"
0.125046609929873,0.124541236347882,0.125825840542202,0.125345394696243,0.124794235459601,0.124813620233135,0.124339508429599,0.125293554361466,"s1_t37"
0.125049059452957,0.124517030972844,0.125869437038814,0.125363614993535,0.124783370648072,0.124803778018367,0.124304671064447,0.125309037810963,"s1_t38"
0.125048609059939,0.124526699645377,0.125850697654198,0.125356539499331,0.124788143163818,0.124808163174665,0.124318001083186,0.125303146719485,"s1_t39"
0.125041794540109,0.124593866898045,0.125729764917167,0.125305973598207,0.124818277402116,0.12483545953684,0.124414690719159,0.125260172388357,"s1_t40"
0.125041012347883,0.124600331582328,0.125718443288604,0.125301057998357,0.124821074490669,0.12483797849438,0.124424136105055,0.125255965692724,"s1_t41"
0.125058414328251,0.124418331629978,0.126048797980149,0.125437664735224,0.124738550701611,0.124763104372867,0.124163316995275,0.125371819256645,"s1_t42"
0.125062146538752,0.124375771464649,0.126126899958155,0.125469479198053,0.124718977357566,0.124745306861381,0.124102695939614,0.125398722681828,"s1_t43"
0.125063254940426,0.124366745867146,0.126142665914964,0.125476348272584,0.124715085731781,0.124741804036424,0.124089490429838,0.125404604806837,"s1_t44"
0.12505355004574,0.124467880582361,0.125959177985225,0.125400425251093,0.124760913876155,0.124783379963756,0.124234464365158,0.125340207930512,"s1_t45"
0.12505813870854,0.124425397681596,0.126034969675289,0.125432513575148,0.124742082724183,0.124766356281324,0.124172998101694,0.125367543252226,"s1_t46"
0.125056963222708,0.124439559729054,0.126008815296945,0.125421952251226,0.124748650506794,0.124772335974221,0.12419309536612,0.125358627652935,"s1_t47"
0.125037377319856,0.124643149227518,0.125639576769349,0.125269093249802,0.124840866604595,0.124855990767487,0.124484982759402,0.125228963301991,"s1_t48"
0.125034050967528,0.124681582807753,0.125568944288224,0.125240377652176,0.124858580042429,0.124872102983606,0.124539670643693,0.125204690614592,"s1_t49"
0.125038431529267,0.124637131087536,0.125649301066278,0.125273793515632,0.124838530580565,0.124853926432482,0.124475825861704,0.125233059926536,"s1_t50"
0.1250263020107,0.1247568358146,0.12543373831993,0.12518368152857,0.124892248068023,0.12490258627264,0.124648128007451,0.125156479978087,"s1_t51"
0.125036091742312,0.124658141040275,0.125611995236953,0.125257896685526,0.12484778589329,0.124862285948254,0.124506301601315,0.125219501852076,"s1_t52"
0.125030219741409,0.124716829605649,0.125506121950861,0.125213745453635,0.124874183723978,0.124886207089739,0.12459069444161,0.12518199799312,"s1_t53"
0.12503765648549,0.124641288559362,0.125642700701469,0.125270528632643,0.124840106041093,0.124855312092554,0.124482203593837,0.125230203893552,"s1_t54"
0.125037695214861,0.124643504844636,0.12563804989797,0.125268960635205,0.124841316592611,0.124856440045805,0.124485100655264,0.125228932113648,"s1_t55"
0.125030190545079,0.124721151534877,0.125497315398065,0.125210648180787,0.124876458574689,0.124888315388673,0.124596460542034,0.125179459835796,"s1_t56"
0.124974596465458,0.125243200704911,0.124563925231274,0.124816640710487,0.125108505627806,0.125098198688934,0.125350931710902,0.124844000860227,"s2_t1"
0.124938193139653,0.125588357989137,0.123945912956924,0.124556273046335,0.125262213328789,0.125237274875066,0.125849368013653,0.124622406650444,"s2_t2"
0.124928620584451,0.125674758535396,0.123792354112505,0.124490923836701,0.1253003101453,0.125271691813171,0.125974657031038,0.124566683941438,"s2_t3"
0.124916512398315,0.125790626320092,0.123584612466857,0.124403560820639,0.125352002185509,0.125318477590337,0.126141851380492,0.12449235683776,"s2_t4"
0.124912263930642,0.125827432522497,0.123519620399071,0.12437565845512,0.125368090212168,0.125332991359668,0.126195417344673,0.124468525776161,"s2_t5"
0.124921489544866,0.12574626680104,0.123663299880347,0.124437134282436,0.125332494929679,0.125300863154586,0.126077452269292,0.124520999137753,"s2_t6"
0.124923639572828,0.125727240716549,0.12369701264274,0.124451539515312,0.125324141086418,0.125293321745784,0.126049812677382,0.124533292042987,"s2_t7"
0.124925991246777,0.125706158561477,0.123734443783047,0.12446749033527,0.125314858846184,0.125284938411532,0.126019221936884,0.124546896878829,"s2_t8"
0.124922641792562,0.125735159827093,0.123683237742839,0.124445504532281,0.125327533596495,0.125296372124445,0.126061431872223,0.124528118512062,"s2_t9"
0.124930633752639,0.125658440040321,0.123820853567803,0.124503340359666,0.125293285967838,0.125265372793152,0.125950754791308,0.124577318727274,"s2_t10"
0.124973959638661,0.125246735551105,0.124558266899527,0.124813868233666,0.125109865766356,0.125099402624268,0.125356319713489,0.124841581572929,"s2_t11"
0.124953089805583,0.125446477266783,0.124200133181589,0.124663269177276,0.125198977718204,0.125180054507702,0.125644543946895,0.124713454395967,"s2_t12"
0.124951354519306,0.12546443630885,0.124167583045957,0.12464978143497,0.125207106640371,0.125187428225385,0.125670298266388,0.124702011558773,"s2_t13"
0.125011981312238,0.124881840718903,0.125212774886151,0.125088946982303,0.124946987024429,0.124951978828628,0.124829898995895,0.125075591251453,"s2_t14"
0.12497842044638,0.125204749262076,0.124633367035526,0.124845551050982,0.125091195992219,0.12508251478822,0.12529564756426,0.124868553860337,"s2_t15"
0.125017479582001,0.124826410228507,0.125312892640607,0.125130628281829,0.124922016086005,0.124929344921481,0.124750242327441,0.125110985932129,"s2_t16"
0.124976396769431,0.125220279064383,0.124606521261464,0.124833690950633,0.125097793861262,0.125088438341666,0.125318508461358,0.124858371289804,"s2_t17"
0.124984853951048,0.125139237776734,0.124751853854936,0.124894788809235,0.125061630222779,0.125055707828042,0.125201577337517,0.124910350219709,"s2_t18"
0.124965880355584,0.125326742267307,0.124414120356429,0.124753651050599,0.12514579098688,0.125131949735577,0.125471451364075,0.12479041388355,"s2_t19"
0.124956941344539,0.125414103319949,0.124257013563238,0.124687854425626,0.125184921651497,0.125167388200659,0.125597298839051,0.124734478655442,"s2_t20"
0.124952878707175,0.125444907724923,0.124203866793389,0.124664318032214,0.125197964431172,0.125179088006633,0.125642716636756,0.124714259667739,"s2_t21"
0.124984427315082,0.125149392467158,0.124732046863322,0.124887380717872,0.125066678148135,0.125060346035551,0.125215536279488,0.124904192173392,"s2_t22"
0.124965303404121,0.125329002433085,0.124410901833795,0.124751825166687,0.125146514517797,0.125132559722275,0.125475111537963,0.124788781384276,"s2_t23"
0.124979259244349,0.125201353406458,0.124638232231968,0.124848302438964,0.125090075031097,0.125081551813557,0.125290221112113,0.124871004721493,"s2_t24"
0.124937163693216,0.125592593276001,0.123939776269557,0.124552860282356,0.125263617900328,0.125238475560262,0.125856144788992,0.124619368229289,"s2_t25"
